4.4211,0.80753,0.45433,0,2.7937,1.8423
4.4211,0.80753,0.45433,0,2.7937,1.8423
4.4675,0.78826,0.33459,0,2.8256,1.6128
4.4675,0.78826,0.33459,0,2.8256,1.6128
4.4336,0.7954,0.38349,0,2.8115,1.7297
4.4336,0.7954,0.38349,0,2.8115,1.7297
4.3632,0.74092,0.17326,0,2.8103,2.007
4.3632,0.74092,0.17326,0,2.8103,2.007
4.367,0.74559,0.17326,0,2.806,2.0113
4.367,0.74559,0.17326,0,2.806,2.0113
4.3656,0.77847,0.93326,0,2.7896,2.0043
4.3656,0.77847,0.93326,0,2.7896,2.0043
4.3665,0.81353,0.93326,0,2.7735,1.9928
4.3665,0.81353,0.93326,0,2.7735,1.9928
4.3715,0.81593,0.93326,0,2.7724,1.9905
4.3715,0.81593,0.93326,0,2.7724,1.9905
4.3695,0.8153,0.93326,0,2.7711,1.9893
4.3695,0.8153,0.93326,0,2.7711,1.9893
4.3737,0.81515,0.93326,0,2.7715,1.9877
4.3737,0.81515,0.93326,0,2.7715,1.9877
4.3583,0.81422,1.3133,0,2.7682,1.992
4.3583,0.81422,1.3133,0,2.7682,1.992
4.3603,0.81382,1.3133,0,2.7677,1.9912
4.3603,0.81382,1.3133,0,2.7677,1.9912
4.3624,0.81416,1.3133,0,2.7674,1.9902
4.3624,0.81416,1.3133,0,2.7674,1.9902
4.3314,0.80393,1.6933,0,2.7735,2.0006
4.3314,0.80393,1.6933,0,2.7735,2.0006
4.3318,0.80253,1.6933,0,2.7738,2.001
4.3318,0.80253,1.6933,0,2.7738,2.001
4.3341,0.8042,1.6933,0,2.7725,1.9997
4.3341,0.8042,1.6933,0,2.7725,1.9997
4.3414,0.80939,1.6933,0,2.7671,2.0009
4.3414,0.80939,1.6933,0,2.7671,2.0009
4.34,0.80839,1.6933,0,2.7683,2.0002
4.34,0.80839,1.6933,0,2.7683,2.0002
4.3416,0.80938,1.6933,0,2.7676,1.9992
4.3416,0.80938,1.6933,0,2.7676,1.9992
4.342,0.80917,1.6933,0,2.7678,1.9989
4.342,0.80917,1.6933,0,2.7678,1.9989
4.3428,0.80981,1.6933,0,2.7673,1.9984
4.3428,0.80981,1.6933,0,2.7673,1.9984
4.3444,0.81022,1.6933,0,2.7671,1.9976
4.3444,0.81022,1.6933,0,2.7671,1.9976
4.345,0.81,1.6933,0,2.7673,1.9975
4.345,0.81,1.6933,0,2.7673,1.9975
4.3457,0.81057,1.6933,0,2.7669,1.9968
4.3457,0.81057,1.6933,0,2.7669,1.9968
4.3431,0.81052,1.6933,0,2.7667,1.9971
4.3431,0.81052,1.6933,0,2.7667,1.9971
4.3446,0.81108,1.6933,0,2.7663,1.9963
4.3446,0.81108,1.6933,0,2.7663,1.9963
4.3436,0.81077,1.6933,0,2.7664,1.9967
4.3436,0.81077,1.6933,0,2.7664,1.9967
